Parameters of the vcal vs. pulse height fits
par[3] + par[2] * TMath::TanH(par[0]*x[0] - par[1])
+4.588349e-03 +1.157509e+00 +5.955713e+02 +6.510142e+01     Pix 13 45
+4.362745e-03 +1.160022e+00 +6.003939e+02 +6.021810e+01     Pix 13 46
+4.490492e-03 +1.179791e+00 +5.924478e+02 +6.805418e+01     Pix 13 47
+4.501941e-03 +1.185910e+00 +5.968100e+02 +6.912792e+01     Pix 13 48
+4.470129e-03 +1.142151e+00 +6.040898e+02 +6.304858e+01     Pix 13 49
+4.534910e-03 +1.160897e+00 +5.973773e+02 +6.555374e+01     Pix 13 50
+4.489690e-03 +1.169469e+00 +5.948105e+02 +6.754772e+01     Pix 13 51
+4.387496e-03 +1.156637e+00 +6.009169e+02 +5.905317e+01     Pix 13 52
+4.526398e-03 +1.192102e+00 +5.975229e+02 +6.117728e+01     Pix 13 53
+4.461132e-03 +1.133777e+00 +6.012016e+02 +6.404613e+01     Pix 13 54
+4.479578e-03 +1.173459e+00 +5.993625e+02 +6.461730e+01     Pix 13 55
+4.469584e-03 +1.202875e+00 +5.929418e+02 +6.660057e+01     Pix 13 56
+4.386147e-03 +1.176516e+00 +6.055289e+02 +5.836764e+01     Pix 13 57
+4.443463e-03 +1.195146e+00 +6.033461e+02 +5.957615e+01     Pix 13 58
+4.445743e-03 +1.153261e+00 +5.984194e+02 +6.570549e+01     Pix 13 59
+4.413214e-03 +1.167107e+00 +6.045030e+02 +6.056945e+01     Pix 13 60
+4.385834e-03 +1.159864e+00 +6.072942e+02 +5.790395e+01     Pix 13 61
+4.390181e-03 +1.157531e+00 +6.036091e+02 +6.111168e+01     Pix 13 62
+4.419548e-03 +1.146410e+00 +6.063545e+02 +5.801500e+01     Pix 13 63
+4.320981e-03 +1.163504e+00 +6.062015e+02 +5.635366e+01     Pix 13 64
+4.317881e-03 +1.147898e+00 +5.995739e+02 +6.286576e+01     Pix 13 65
+4.407214e-03 +1.102121e+00 +6.096168e+02 +5.807214e+01     Pix 13 66
+4.282951e-03 +1.162319e+00 +6.095247e+02 +5.449085e+01     Pix 13 67
+4.227011e-03 +1.153145e+00 +6.136758e+02 +4.915866e+01     Pix 13 68
+4.412464e-03 +1.121219e+00 +6.081618e+02 +5.619750e+01     Pix 13 69
+4.295639e-03 +1.163683e+00 +6.117793e+02 +5.085039e+01     Pix 13 70
+4.430149e-03 +1.121827e+00 +6.027948e+02 +5.914201e+01     Pix 13 71
+4.303366e-03 +1.124098e+00 +6.107115e+02 +5.786363e+01     Pix 13 72
+4.392032e-03 +1.138312e+00 +6.090330e+02 +5.895525e+01     Pix 13 73
+4.256353e-03 +1.165345e+00 +6.122517e+02 +5.176158e+01     Pix 13 74
+4.305961e-03 +1.126790e+00 +6.085530e+02 +5.730387e+01     Pix 13 75
+4.259625e-03 +1.144102e+00 +6.117514e+02 +5.396134e+01     Pix 13 76
+4.512189e-03 +1.149701e+00 +5.990284e+02 +6.651393e+01     Pix 13 77
+4.247644e-03 +1.116238e+00 +6.180472e+02 +5.526395e+01     Pix 13 78
+3.676001e-03 +1.120949e+00 +6.152145e+02 +5.226849e+01     Pix 13 79
+4.396274e-03 +1.194459e+00 +5.956416e+02 +6.586248e+01     Pix 14  0
+4.637687e-03 +1.216901e+00 +5.858953e+02 +7.355152e+01     Pix 14  1
+4.824738e-03 +1.144443e+00 +5.844944e+02 +7.538430e+01     Pix 14  2
+4.675153e-03 +1.171876e+00 +5.901283e+02 +7.073351e+01     Pix 14  3
+4.757882e-03 +1.227483e+00 +5.839443e+02 +7.216179e+01     Pix 14  4
+4.586071e-03 +1.209960e+00 +5.910728e+02 +6.234200e+01     Pix 14  5
+4.572064e-03 +1.191572e+00 +5.942492e+02 +7.048438e+01     Pix 14  6
+4.598446e-03 +1.205433e+00 +5.935923e+02 +6.520838e+01     Pix 14  7
+4.495194e-03 +1.146079e+00 +6.014129e+02 +5.635112e+01     Pix 14  8
+4.567810e-03 +1.175395e+00 +5.971574e+02 +5.911644e+01     Pix 14  9
+4.635309e-03 +1.207249e+00 +5.941873e+02 +5.598554e+01     Pix 14 10
+4.672215e-03 +1.151406e+00 +5.937240e+02 +5.493226e+01     Pix 14 11
+4.649674e-03 +1.175804e+00 +5.946185e+02 +6.307926e+01     Pix 14 12
+4.567470e-03 +1.191945e+00 +6.021551e+02 +4.961543e+01     Pix 14 13
+4.556659e-03 +1.154099e+00 +5.966207e+02 +5.524729e+01     Pix 14 14
+4.652351e-03 +1.180711e+00 +5.898529e+02 +6.668643e+01     Pix 14 15
+4.576629e-03 +1.169637e+00 +5.952872e+02 +5.600674e+01     Pix 14 16
+4.657220e-03 +1.162502e+00 +5.947738e+02 +5.146670e+01     Pix 14 17
+4.557387e-03 +1.168457e+00 +5.920007e+02 +6.195757e+01     Pix 14 18
+4.504137e-03 +1.199031e+00 +6.006308e+02 +5.018247e+01     Pix 14 19
+4.619732e-03 +1.191426e+00 +5.882374e+02 +5.988072e+01     Pix 14 20
+4.453197e-03 +1.161352e+00 +5.968419e+02 +5.950429e+01     Pix 14 21
+4.399651e-03 +1.176767e+00 +6.065256e+02 +4.352209e+01     Pix 14 22
+4.518457e-03 +1.173352e+00 +5.940152e+02 +5.368190e+01     Pix 14 23
+4.545707e-03 +1.150261e+00 +5.947542e+02 +6.272833e+01     Pix 14 24
+4.565253e-03 +1.165514e+00 +5.888391e+02 +6.421303e+01     Pix 14 25
+4.563970e-03 +1.090399e+00 +5.979149e+02 +5.661879e+01     Pix 14 26
+4.611368e-03 +1.174354e+00 +5.942689e+02 +5.650185e+01     Pix 14 27
+4.539743e-03 +1.092448e+00 +5.960545e+02 +5.662999e+01     Pix 14 28
+4.548988e-03 +1.160381e+00 +5.954363e+02 +5.141981e+01     Pix 14 29
+4.437878e-03 +1.124515e+00 +6.104208e+02 +4.457484e+01     Pix 14 30
+4.363518e-03 +1.151795e+00 +6.061517e+02 +4.460942e+01     Pix 14 31
+4.452388e-03 +1.164273e+00 +5.951580e+02 +5.473485e+01     Pix 14 32
+4.544889e-03 +1.163739e+00 +5.993174e+02 +5.265568e+01     Pix 14 33
+4.478770e-03 +1.142682e+00 +6.024611e+02 +4.519949e+01     Pix 14 34
+4.350118e-03 +1.143305e+00 +6.118148e+02 +3.527179e+01     Pix 14 35
+4.235100e-03 +1.182605e+00 +6.066246e+02 +4.421072e+01     Pix 14 36
+4.292359e-03 +1.106421e+00 +6.053841e+02 +4.699034e+01     Pix 14 37
+4.253035e-03 +1.122540e+00 +6.127946e+02 +3.623213e+01     Pix 14 38
+4.372494e-03 +1.122508e+00 +6.069994e+02 +4.790793e+01     Pix 14 39
+4.479587e-03 +1.096172e+00 +6.029797e+02 +4.923381e+01     Pix 14 40
+4.249341e-03 +1.139776e+00 +6.103120e+02 +3.834901e+01     Pix 14 41
+4.434329e-03 +1.106915e+00 +6.103489e+02 +4.690552e+01     Pix 14 42
+4.388601e-03 +1.091815e+00 +6.068855e+02 +5.023324e+01     Pix 14 43
+4.492618e-03 +1.117573e+00 +6.010463e+02 +5.032574e+01     Pix 14 44
+4.388476e-03 +1.157761e+00 +6.008909e+02 +4.846099e+01     Pix 14 45
+4.416860e-03 +1.163143e+00 +5.982270e+02 +4.693109e+01     Pix 14 46
+4.513435e-03 +1.135800e+00 +5.961771e+02 +4.897780e+01     Pix 14 47
+4.415295e-03 +1.162799e+00 +5.989066e+02 +5.272907e+01     Pix 14 48
+4.272671e-03 +1.169935e+00 +6.048049e+02 +4.387483e+01     Pix 14 49
+4.416204e-03 +1.134139e+00 +6.030681e+02 +4.365856e+01     Pix 14 50
+4.290754e-03 +1.138891e+00 +6.123462e+02 +3.696902e+01     Pix 14 51
+4.471472e-03 +1.116911e+00 +5.999532e+02 +4.745506e+01     Pix 14 52
+4.298726e-03 +1.148283e+00 +6.052042e+02 +3.901086e+01     Pix 14 53
+4.380361e-03 +1.148169e+00 +6.102437e+02 +3.731060e+01     Pix 14 54
+4.477372e-03 +1.088273e+00 +6.032135e+02 +4.518819e+01     Pix 14 55
+4.336752e-03 +1.131664e+00 +6.073587e+02 +3.856838e+01     Pix 14 56
+4.371029e-03 +1.078764e+00 +6.101418e+02 +4.151130e+01     Pix 14 57
+4.337433e-03 +1.158856e+00 +6.049267e+02 +4.232829e+01     Pix 14 58
+4.243636e-03 +1.125845e+00 +6.117354e+02 +3.386809e+01     Pix 14 59
+4.277823e-03 +1.139913e+00 +6.130229e+02 +4.023921e+01     Pix 14 60
+4.294662e-03 +1.133271e+00 +6.104068e+02 +3.880158e+01     Pix 14 61
+4.407094e-03 +1.138300e+00 +6.049154e+02 +4.210231e+01     Pix 14 62
+4.472740e-03 +1.135259e+00 +5.956034e+02 +5.453200e+01     Pix 14 63
+4.416116e-03 +1.155576e+00 +5.989040e+02 +4.803374e+01     Pix 14 64
+4.299428e-03 +1.117018e+00 +6.073346e+02 +3.789116e+01     Pix 14 65
+4.433446e-03 +1.136762e+00 +6.001078e+02 +5.390592e+01     Pix 14 66
+4.365039e-03 +1.138912e+00 +6.125582e+02 +3.669163e+01     Pix 14 67
+4.277738e-03 +1.136133e+00 +6.091354e+02 +3.667000e+01     Pix 14 68
+4.481650e-03 +1.117225e+00 +5.995033e+02 +5.136734e+01     Pix 14 69
+4.222394e-03 +1.172636e+00 +6.188875e+02 +2.770853e+01     Pix 14 70
+4.274072e-03 +1.122942e+00 +6.117588e+02 +3.183966e+01     Pix 14 71
+4.403362e-03 +1.151836e+00 +6.082987e+02 +4.294328e+01     Pix 14 72
+4.331777e-03 +1.134127e+00 +6.109817e+02 +4.085547e+01     Pix 14 73
+4.386601e-03 +1.151249e+00 +6.052514e+02 +3.839020e+01     Pix 14 74
+4.286668e-03 +1.104563e+00 +6.128512e+02 +4.039967e+01     Pix 14 75
+4.404482e-03 +1.126552e+00 +6.026234e+02 +4.788496e+01     Pix 14 76
+4.334993e-03 +1.150553e+00 +6.025555e+02 +4.782941e+01     Pix 14 77
+4.333590e-03 +1.165854e+00 +6.015693e+02 +5.163910e+01     Pix 14 78
+3.803700e-03 +1.150442e+00 +6.141187e+02 +3.908638e+01     Pix 14 79
+4.579838e-03 +1.184173e+00 +5.913925e+02 +6.891478e+01     Pix 15  0
+4.662583e-03 +1.224717e+00 +5.910275e+02 +6.527043e+01     Pix 15  1
+4.639548e-03 +1.205406e+00 +5.952258e+02 +6.249102e+01     Pix 15  2
+4.733704e-03 +1.202058e+00 +5.917121e+02 +6.493604e+01     Pix 15  3
+4.678352e-03 +1.204746e+00 +5.885815e+02 +7.098464e+01     Pix 15  4
+4.751750e-03 +1.177564e+00 +5.871743e+02 +7.058031e+01     Pix 15  5
+4.707975e-03 +1.197608e+00 +5.962386e+02 +6.563247e+01     Pix 15  6
+4.596175e-03 +1.161935e+00 +5.990358e+02 +6.239677e+01     Pix 15  7
+4.681608e-03 +1.165539e+00 +5.884181e+02 +7.135279e+01     Pix 15  8
+4.620332e-03 +1.155123e+00 +5.991082e+02 +5.510259e+01     Pix 15  9
+4.709566e-03 +1.154996e+00 +5.891081e+02 +6.639112e+01     Pix 15 10
+4.832223e-03 +1.190315e+00 +5.840428e+02 +6.712477e+01     Pix 15 11
+4.782652e-03 +1.189191e+00 +5.891743e+02 +6.527453e+01     Pix 15 12
+4.701328e-03 +1.204848e+00 +5.966403e+02 +5.785236e+01     Pix 15 13
+4.710667e-03 +1.184970e+00 +5.902582e+02 +6.524024e+01     Pix 15 14
+4.817571e-03 +1.172826e+00 +5.851692e+02 +6.918727e+01     Pix 15 15
+4.727987e-03 +1.221292e+00 +5.942957e+02 +5.448909e+01     Pix 15 16
+4.631767e-03 +1.218708e+00 +5.901886e+02 +5.878510e+01     Pix 15 17
+4.741589e-03 +1.172447e+00 +5.822393e+02 +7.270051e+01     Pix 15 18
+4.730109e-03 +1.196280e+00 +5.886657e+02 +6.104440e+01     Pix 15 19
+4.680674e-03 +1.179124e+00 +5.879693e+02 +6.179587e+01     Pix 15 20
+4.738318e-03 +1.189873e+00 +5.895395e+02 +6.426909e+01     Pix 15 21
+4.650184e-03 +1.171326e+00 +5.891951e+02 +6.261224e+01     Pix 15 22
+4.791951e-03 +1.191856e+00 +5.882920e+02 +6.207026e+01     Pix 15 23
+4.670635e-03 +1.161127e+00 +5.914500e+02 +6.356595e+01     Pix 15 24
+4.508456e-03 +1.169659e+00 +6.007154e+02 +5.390342e+01     Pix 15 25
+4.620888e-03 +1.180418e+00 +5.965903e+02 +5.562422e+01     Pix 15 26
+4.527214e-03 +1.239495e+00 +5.942879e+02 +5.591517e+01     Pix 15 27
+4.588453e-03 +1.169641e+00 +5.924703e+02 +6.039748e+01     Pix 15 28
+4.715979e-03 +1.170517e+00 +5.867780e+02 +6.317979e+01     Pix 15 29
+4.631090e-03 +1.192961e+00 +5.972907e+02 +5.870989e+01     Pix 15 30
+4.714745e-03 +1.212438e+00 +5.842127e+02 +6.688647e+01     Pix 15 31
+4.613279e-03 +1.168711e+00 +5.956117e+02 +5.553112e+01     Pix 15 32
+4.518677e-03 +1.194889e+00 +6.000548e+02 +5.008655e+01     Pix 15 33
+4.573378e-03 +1.176059e+00 +6.004257e+02 +5.040856e+01     Pix 15 34
+4.453521e-03 +1.180922e+00 +6.033598e+02 +4.268437e+01     Pix 15 35
+4.529012e-03 +1.189690e+00 +5.971439e+02 +5.353833e+01     Pix 15 36
+4.569139e-03 +1.166429e+00 +5.882064e+02 +6.456347e+01     Pix 15 37
+4.482622e-03 +1.196062e+00 +5.997692e+02 +5.034494e+01     Pix 15 38
+4.613560e-03 +1.135078e+00 +5.925803e+02 +6.195360e+01     Pix 15 39
+4.490895e-03 +1.184728e+00 +5.988133e+02 +5.214524e+01     Pix 15 40
+4.431193e-03 +1.161773e+00 +6.029357e+02 +4.721051e+01     Pix 15 41
+4.470922e-03 +1.120381e+00 +5.993271e+02 +5.674528e+01     Pix 15 42
+4.459633e-03 +1.180792e+00 +6.038525e+02 +5.047088e+01     Pix 15 43
+4.507427e-03 +1.163600e+00 +5.943408e+02 +5.682055e+01     Pix 15 44
+4.511994e-03 +1.193212e+00 +6.038465e+02 +4.426155e+01     Pix 15 45
+4.658992e-03 +1.177065e+00 +5.924182e+02 +5.595422e+01     Pix 15 46
+4.564424e-03 +1.193978e+00 +5.988235e+02 +4.366687e+01     Pix 15 47
+4.477783e-03 +1.163399e+00 +6.079082e+02 +4.127035e+01     Pix 15 48
+4.571993e-03 +1.187104e+00 +5.987810e+02 +5.015860e+01     Pix 15 49
+4.414574e-03 +1.182683e+00 +6.089899e+02 +3.999392e+01     Pix 15 50
+4.590635e-03 +1.199069e+00 +5.989040e+02 +4.679989e+01     Pix 15 51
+4.459585e-03 +1.220417e+00 +5.993987e+02 +4.319390e+01     Pix 15 52
+4.491659e-03 +1.173120e+00 +6.020808e+02 +4.292497e+01     Pix 15 53
+4.526395e-03 +1.138404e+00 +6.017435e+02 +4.739025e+01     Pix 15 54
+4.444405e-03 +1.174225e+00 +6.025949e+02 +4.735222e+01     Pix 15 55
+4.592278e-03 +1.160894e+00 +5.971352e+02 +5.095733e+01     Pix 15 56
+4.539867e-03 +1.175575e+00 +6.019978e+02 +4.855218e+01     Pix 15 57
+4.397353e-03 +1.178079e+00 +6.080903e+02 +3.906855e+01     Pix 15 58
+4.419421e-03 +1.168199e+00 +6.050835e+02 +4.122663e+01     Pix 15 59
+4.527782e-03 +1.145424e+00 +6.054161e+02 +4.474924e+01     Pix 15 60
+4.524766e-03 +1.159199e+00 +5.988601e+02 +5.394497e+01     Pix 15 61
+4.492650e-03 +1.149279e+00 +6.027409e+02 +4.610458e+01     Pix 15 62
+4.368754e-03 +1.148190e+00 +6.084025e+02 +4.183193e+01     Pix 15 63
+4.442378e-03 +1.187418e+00 +6.022016e+02 +4.589601e+01     Pix 15 64
+4.452054e-03 +1.192853e+00 +6.023913e+02 +4.301076e+01     Pix 15 65
+4.436050e-03 +1.205387e+00 +6.101130e+02 +4.072073e+01     Pix 15 66
+4.448957e-03 +1.163139e+00 +6.053054e+02 +4.532500e+01     Pix 15 67
+4.442813e-03 +1.161457e+00 +6.138708e+02 +3.642784e+01     Pix 15 68
+4.423768e-03 +1.171933e+00 +6.114281e+02 +3.664635e+01     Pix 15 69
+4.187517e-03 +1.144872e+00 +6.190163e+02 +2.828071e+01     Pix 15 70
+4.272994e-03 +1.167238e+00 +6.084533e+02 +4.109270e+01     Pix 15 71
+4.355161e-03 +1.160441e+00 +6.119154e+02 +3.729484e+01     Pix 15 72
+4.420542e-03 +1.154137e+00 +6.021337e+02 +5.006301e+01     Pix 15 73
+4.349083e-03 +1.170472e+00 +6.090065e+02 +3.781539e+01     Pix 15 74
+4.342938e-03 +1.160533e+00 +6.134815e+02 +3.980380e+01     Pix 15 75
+4.232205e-03 +1.138026e+00 +6.194845e+02 +2.894365e+01     Pix 15 76
+4.281831e-03 +1.142891e+00 +6.176818e+02 +3.113395e+01     Pix 15 77
+4.364972e-03 +1.163372e+00 +6.053155e+02 +4.846404e+01     Pix 15 78
+3.809749e-03 +1.091006e+00 +6.132427e+02 +3.980777e+01     Pix 15 79
+4.518076e-03 +1.170997e+00 +6.002410e+02 +1.076770e+02     Pix 16  0
+4.720078e-03 +1.157708e+00 +5.926089e+02 +1.149254e+02     Pix 16  1
+4.733621e-03 +1.185002e+00 +5.858095e+02 +1.186574e+02     Pix 16  2
+4.746004e-03 +1.170907e+00 +5.950645e+02 +1.153680e+02     Pix 16  3
+4.714998e-03 +1.161441e+00 +5.958702e+02 +1.097587e+02     Pix 16  4
+4.633472e-03 +1.166784e+00 +5.975502e+02 +1.039235e+02     Pix 16  5
+4.730877e-03 +1.139919e+00 +5.875748e+02 +1.258753e+02     Pix 16  6
+4.691140e-03 +1.143030e+00 +5.975217e+02 +1.105465e+02     Pix 16  7
+4.700756e-03 +1.182183e+00 +5.885436e+02 +1.162676e+02     Pix 16  8
+4.632946e-03 +1.175488e+00 +5.997495e+02 +1.019919e+02     Pix 16  9
+4.661142e-03 +1.175152e+00 +5.943196e+02 +1.051607e+02     Pix 16 10
+4.579556e-03 +1.177051e+00 +6.003389e+02 +9.140428e+01     Pix 16 11
+4.637377e-03 +1.130965e+00 +6.038455e+02 +1.008009e+02     Pix 16 12
+4.645952e-03 +1.148546e+00 +5.912610e+02 +1.113547e+02     Pix 16 13
+4.594318e-03 +1.152248e+00 +6.020406e+02 +9.418920e+01     Pix 16 14
+4.670746e-03 +1.171710e+00 +6.014579e+02 +9.591699e+01     Pix 16 15
+4.758436e-03 +1.167521e+00 +5.925263e+02 +1.037911e+02     Pix 16 16
+4.597243e-03 +1.089301e+00 +6.002529e+02 +9.340075e+01     Pix 16 17
+4.567785e-03 +1.092841e+00 +6.073733e+02 +9.577050e+01     Pix 16 18
+4.542472e-03 +1.126988e+00 +6.010735e+02 +9.789021e+01     Pix 16 19
+4.717377e-03 +1.142848e+00 +5.915421e+02 +1.023611e+02     Pix 16 20
+4.534655e-03 +1.146638e+00 +6.034669e+02 +9.843391e+01     Pix 16 21
+4.595166e-03 +1.126084e+00 +6.026129e+02 +9.567221e+01     Pix 16 22
+4.491514e-03 +1.166574e+00 +6.072469e+02 +8.817626e+01     Pix 16 23
+4.557849e-03 +1.151908e+00 +6.057680e+02 +9.782282e+01     Pix 16 24
+4.574401e-03 +1.124979e+00 +5.986680e+02 +1.001107e+02     Pix 16 25
+4.450528e-03 +1.114004e+00 +6.095650e+02 +8.650775e+01     Pix 16 26
+4.418615e-03 +1.131509e+00 +6.104391e+02 +8.892357e+01     Pix 16 27
+5.735150e-03 +1.139001e+00 +5.968409e+02 +1.015553e+02     Pix 16 28
+4.541101e-03 +1.149739e+00 +6.029019e+02 +9.243191e+01     Pix 16 29
+4.586512e-03 +1.131716e+00 +6.066591e+02 +9.496466e+01     Pix 16 30
+4.499638e-03 +1.151581e+00 +6.006950e+02 +9.875052e+01     Pix 16 31
+4.389305e-03 +1.129738e+00 +6.122937e+02 +8.192908e+01     Pix 16 32
+4.339123e-03 +1.139406e+00 +6.151304e+02 +7.880689e+01     Pix 16 33
+4.606776e-03 +1.106855e+00 +5.983202e+02 +9.872450e+01     Pix 16 34
+4.394715e-03 +1.122154e+00 +6.116672e+02 +8.170029e+01     Pix 16 35
+4.364700e-03 +1.118192e+00 +6.124994e+02 +8.738753e+01     Pix 16 36
+4.426969e-03 +1.121117e+00 +6.140076e+02 +8.518415e+01     Pix 16 37
+4.238821e-03 +1.131249e+00 +6.083286e+02 +8.639436e+01     Pix 16 38
+4.422123e-03 +1.135045e+00 +6.145255e+02 +8.375008e+01     Pix 16 39
+4.363820e-03 +1.128537e+00 +6.066828e+02 +8.982324e+01     Pix 16 40
+4.441192e-03 +1.090107e+00 +6.048797e+02 +8.919477e+01     Pix 16 41
+4.351044e-03 +1.139672e+00 +6.145980e+02 +8.487955e+01     Pix 16 42
+4.493893e-03 +1.109504e+00 +6.075716e+02 +9.287808e+01     Pix 16 43
+4.402675e-03 +1.116290e+00 +6.086700e+02 +8.680101e+01     Pix 16 44
+4.392241e-03 +1.139602e+00 +6.063563e+02 +9.067488e+01     Pix 16 45
+4.357750e-03 +1.135161e+00 +6.099963e+02 +8.088108e+01     Pix 16 46
+4.430168e-03 +1.143202e+00 +6.120831e+02 +7.880962e+01     Pix 16 47
+4.501804e-03 +1.139187e+00 +6.018504e+02 +9.417127e+01     Pix 16 48
+4.417488e-03 +1.088279e+00 +6.011707e+02 +9.544107e+01     Pix 16 49
+4.348478e-03 +1.099373e+00 +6.024264e+02 +9.160676e+01     Pix 16 50
+4.275907e-03 +1.155928e+00 +6.207438e+02 +7.321701e+01     Pix 16 51
+4.477782e-03 +1.089211e+00 +6.078373e+02 +8.659033e+01     Pix 16 52
+4.360870e-03 +1.136838e+00 +6.115943e+02 +7.783943e+01     Pix 16 53
+4.479460e-03 +1.133069e+00 +6.086543e+02 +8.888711e+01     Pix 16 54
+4.520199e-03 +1.136900e+00 +6.023931e+02 +9.199319e+01     Pix 16 55
+4.326161e-03 +1.101348e+00 +6.100142e+02 +8.035316e+01     Pix 16 56
+4.238371e-03 +1.137174e+00 +6.234159e+02 +7.219988e+01     Pix 16 57
+4.291752e-03 +1.137171e+00 +6.152838e+02 +7.661988e+01     Pix 16 58
+4.425157e-03 +1.135065e+00 +6.089674e+02 +8.035544e+01     Pix 16 59
+4.319070e-03 +1.114003e+00 +6.146220e+02 +8.313722e+01     Pix 16 60
+4.352376e-03 +1.120393e+00 +6.074678e+02 +9.026869e+01     Pix 16 61
+4.400002e-03 +1.178205e+00 +6.060473e+02 +8.358986e+01     Pix 16 62
+4.381957e-03 +1.122942e+00 +6.105423e+02 +8.542086e+01     Pix 16 63
+4.378008e-03 +1.099427e+00 +6.136610e+02 +8.036867e+01     Pix 16 64
+4.441192e-03 +1.138473e+00 +6.038952e+02 +8.709834e+01     Pix 16 65
+4.468944e-03 +1.071146e+00 +6.162196e+02 +8.436739e+01     Pix 16 66
+4.327903e-03 +1.130630e+00 +6.170440e+02 +7.958954e+01     Pix 16 67
+4.350501e-03 +1.125801e+00 +6.127492e+02 +8.058789e+01     Pix 16 68
+4.348359e-03 +1.111471e+00 +6.233016e+02 +7.218352e+01     Pix 16 69
+4.447111e-03 +1.087715e+00 +6.121121e+02 +8.320514e+01     Pix 16 70
+4.329073e-03 +1.128875e+00 +6.153214e+02 +7.616392e+01     Pix 16 71
+4.451743e-03 +1.134364e+00 +6.109970e+02 +8.806741e+01     Pix 16 72
+4.525909e-03 +1.101474e+00 +6.007162e+02 +9.642682e+01     Pix 16 73
+4.247069e-03 +1.122691e+00 +6.115400e+02 +8.202109e+01     Pix 16 74
+4.311189e-03 +1.138097e+00 +6.186913e+02 +8.076206e+01     Pix 16 75
+4.384645e-03 +1.130774e+00 +6.111709e+02 +8.357200e+01     Pix 16 76
+4.250540e-03 +1.137149e+00 +6.188406e+02 +7.578961e+01     Pix 16 77
+4.313376e-03 +1.113345e+00 +6.160561e+02 +8.531812e+01     Pix 16 78
+3.657125e-03 +1.138623e+00 +6.172063e+02 +7.745398e+01     Pix 16 79
+4.513277e-03 +1.205998e+00 +5.939936e+02 +1.114407e+02     Pix 17  0
+4.582545e-03 +1.162646e+00 +5.991666e+02 +1.066412e+02     Pix 17  1
+4.728468e-03 +1.214184e+00 +5.950868e+02 +1.078056e+02     Pix 17  2
+4.616754e-03 +1.172066e+00 +6.000092e+02 +1.065304e+02     Pix 17  3
+4.738512e-03 +1.192532e+00 +5.917302e+02 +1.146438e+02     Pix 17  4
+4.690916e-03 +1.168344e+00 +5.981384e+02 +1.059568e+02     Pix 17  5
+4.694148e-03 +1.204257e+00 +5.987181e+02 +1.064158e+02     Pix 17  6
+4.795933e-03 +1.206186e+00 +5.862115e+02 +1.214343e+02     Pix 17  7
+4.737534e-03 +1.124640e+00 +5.902240e+02 +1.161995e+02     Pix 17  8
+4.627974e-03 +1.228760e+00 +6.027719e+02 +9.719695e+01     Pix 17  9
+4.619786e-03 +1.197973e+00 +6.006890e+02 +9.701587e+01     Pix 17 10
+4.845162e-03 +1.169746e+00 +5.866431e+02 +1.109314e+02     Pix 17 11
+4.622630e-03 +1.145661e+00 +6.001162e+02 +1.042208e+02     Pix 17 12
+4.869221e-03 +1.164294e+00 +5.869902e+02 +1.145022e+02     Pix 17 13
+4.737148e-03 +1.186805e+00 +5.983017e+02 +1.036299e+02     Pix 17 14
+4.778304e-03 +1.185774e+00 +5.855406e+02 +1.147168e+02     Pix 17 15
+4.679868e-03 +1.156108e+00 +5.995361e+02 +1.003621e+02     Pix 17 16
+4.683493e-03 +1.193490e+00 +5.911692e+02 +1.048606e+02     Pix 17 17
+4.677192e-03 +1.169026e+00 +5.928978e+02 +1.091308e+02     Pix 17 18
+4.627391e-03 +1.167218e+00 +5.933980e+02 +1.045308e+02     Pix 17 19
+4.500655e-03 +1.123244e+00 +6.139219e+02 +8.386473e+01     Pix 17 20
+4.629271e-03 +1.185731e+00 +5.991614e+02 +9.993052e+01     Pix 17 21
+4.738507e-03 +1.168321e+00 +5.953026e+02 +1.036255e+02     Pix 17 22
+4.572226e-03 +1.137699e+00 +6.040290e+02 +9.378785e+01     Pix 17 23
+4.626946e-03 +1.146626e+00 +6.007582e+02 +1.026862e+02     Pix 17 24
+4.521766e-03 +1.173323e+00 +6.047304e+02 +9.454038e+01     Pix 17 25
+4.504922e-03 +1.171593e+00 +6.033192e+02 +9.599953e+01     Pix 17 26
+4.652063e-03 +1.176551e+00 +6.026369e+02 +9.536752e+01     Pix 17 27
+4.737966e-03 +1.186344e+00 +5.930754e+02 +1.062670e+02     Pix 17 28
+4.564709e-03 +1.144275e+00 +6.109214e+02 +8.798904e+01     Pix 17 29
+4.485132e-03 +1.199446e+00 +6.071493e+02 +9.291458e+01     Pix 17 30
+4.587008e-03 +1.166807e+00 +5.983044e+02 +1.003397e+02     Pix 17 31
+4.454485e-03 +1.200939e+00 +6.023584e+02 +9.679929e+01     Pix 17 32
+4.527856e-03 +1.150647e+00 +6.102224e+02 +8.870935e+01     Pix 17 33
+4.511470e-03 +1.166259e+00 +6.028370e+02 +9.363937e+01     Pix 17 34
+4.515649e-03 +1.179365e+00 +6.051205e+02 +9.023948e+01     Pix 17 35
+4.562523e-03 +1.164283e+00 +6.052290e+02 +9.458440e+01     Pix 17 36
+4.665286e-03 +1.178083e+00 +5.957435e+02 +9.963953e+01     Pix 17 37
+4.439950e-03 +1.191016e+00 +6.101042e+02 +8.429197e+01     Pix 17 38
+4.602077e-03 +1.164670e+00 +5.991995e+02 +9.909636e+01     Pix 17 39
+4.596877e-03 +1.157419e+00 +5.934397e+02 +1.046428e+02     Pix 17 40
+4.435027e-03 +1.185510e+00 +6.079992e+02 +8.921287e+01     Pix 17 41
